,state,min,max
2018-09-04 16:08:52.906021,57.0,40.0,70.0
2018-09-04 16:08:53.861117,57.0,40.0,70.0
2018-09-04 16:08:54.758206,57.0,40.0,70.0
2018-09-04 16:08:55.708301,57.0,40.0,70.0
2018-09-04 16:08:56.655396,57.0,40.0,70.0
2018-09-04 16:08:57.555486,57.0,40.0,70.0
2018-09-04 16:08:58.405571,57.0,40.0,70.0
2018-09-04 16:08:59.255656,57.0,40.0,70.0
2018-09-04 16:09:00.058736,57.0,40.0,70.0
2018-09-04 16:09:00.905821,57.0,40.0,70.0
2018-09-04 16:09:01.705901,57.0,40.0,70.0
2018-09-04 16:09:02.605991,57.0,40.0,70.0
2018-09-04 16:09:03.506081,57.0,40.0,70.0
2018-09-04 16:09:04.456176,57.0,40.0,70.0
2018-09-04 16:09:05.306261,57.0,40.0,70.0
2018-09-04 16:09:06.209351,57.0,40.0,70.0
2018-09-04 16:09:07.106441,57.0,40.0,70.0
2018-09-04 16:09:08.006531,57.0,40.0,70.0
2018-09-04 16:09:08.906621,57.0,40.0,70.0
2018-09-04 16:09:09.759706,57.0,40.0,70.0
2018-09-04 16:09:10.656796,57.0,40.0,70.0
2018-09-04 16:09:11.456876,57.0,40.0,70.0
2018-09-04 16:09:12.255956,57.0,40.0,70.0
2018-09-04 16:09:13.056036,57.0,40.0,70.0
2018-09-04 16:09:13.852116,57.0,40.0,70.0
2018-09-04 16:09:14.706201,57.0,40.0,70.0
2018-09-04 16:09:15.606291,57.0,40.0,70.0
2018-09-04 16:09:16.506381,57.0,40.0,70.0
2018-09-04 16:09:17.456476,57.0,40.0,70.0
2018-09-04 16:09:18.356566,57.0,40.0,70.0
2018-09-04 16:09:19.160646,57.0,40.0,70.0
2018-09-04 16:09:20.060736,57.0,40.0,70.0
2018-09-04 16:09:20.909821,57.0,40.0,70.0
2018-09-04 16:09:21.806911,57.0,40.0,70.0
2018-09-04 16:09:22.707001,57.0,40.0,70.0
2018-09-04 16:09:23.607091,57.0,40.0,70.0
2018-09-04 16:09:24.410171,57.0,40.0,70.0
2018-09-04 16:09:25.357266,57.0,40.0,70.0
2018-09-04 16:09:26.307361,57.0,40.0,70.0
2018-09-04 16:09:27.207451,57.0,40.0,70.0
2018-09-04 16:09:28.157546,57.0,40.0,70.0
2018-09-04 16:09:29.062637,57.0,40.0,70.0
2018-09-04 16:09:29.956726,57.0,40.0,70.0
2018-09-04 16:09:30.906821,57.0,40.0,70.0
2018-09-04 16:09:31.856916,57.0,40.0,70.0
2018-09-04 16:09:32.757006,57.0,40.0,70.0
2018-09-04 16:09:33.707101,57.0,40.0,70.0
2018-09-04 16:09:34.607191,57.0,40.0,70.0
2018-09-04 16:09:35.557286,57.0,40.0,70.0
2018-09-04 16:09:36.457376,57.0,40.0,70.0
2018-09-04 16:09:37.404471,57.0,40.0,70.0
2018-09-04 16:09:38.307561,57.0,40.0,70.0
2018-09-04 16:09:39.257656,57.0,40.0,70.0
2018-09-04 16:09:40.065737,57.0,40.0,70.0
2018-09-04 16:09:40.907821,57.0,40.0,70.0
2018-09-04 16:09:41.707901,57.0,40.0,70.0
2018-09-04 16:09:42.607991,57.0,40.0,70.0
2018-09-04 16:09:43.508081,57.0,40.0,70.0
2018-09-04 16:09:44.416172,57.0,40.0,70.0
2018-09-04 16:09:45.259256,57.0,40.0,70.0
2018-09-04 16:09:46.159346,57.0,40.0,70.0
2018-09-04 16:09:47.058436,57.0,40.0,70.0
2018-09-04 16:09:47.956526,57.0,40.0,70.0
2018-09-04 16:09:48.863616,57.0,40.0,70.0
2018-09-04 16:09:49.757706,57.0,40.0,70.0
2018-09-04 16:09:50.607791,57.0,40.0,70.0
2018-09-04 16:09:51.507881,57.0,40.0,70.0
2018-09-04 16:09:52.454976,57.0,40.0,70.0
2018-09-04 16:09:53.162046,57.0,40.0,70.0
2018-09-04 16:09:54.060136,57.0,40.0,70.0
2018-09-04 16:09:54.958226,57.0,40.0,70.0
2018-09-04 16:09:55.908321,57.0,40.0,70.0
2018-09-04 16:09:56.858416,57.0,40.0,70.0
2018-09-04 16:09:57.758506,57.0,40.0,70.0
2018-09-04 16:09:58.708601,57.0,40.0,70.0
2018-09-04 16:09:59.608691,57.0,40.0,70.0
2018-09-04 16:10:00.511781,57.0,40.0,70.0
2018-09-04 16:10:01.470877,57.0,40.0,70.0
2018-09-04 16:10:02.408971,57.0,40.0,70.0
2018-09-04 16:10:03.309061,57.0,40.0,70.0
2018-09-04 16:10:04.259156,57.0,40.0,70.0
2018-09-04 16:10:05.159246,57.0,40.0,70.0
2018-09-04 16:10:06.105340,57.0,40.0,70.0
2018-09-04 16:10:07.025432,57.0,40.0,70.0
2018-09-04 16:15:23.169044,57.0,40.0,70.0
2018-09-04 16:15:24.072134,57.0,40.0,70.0
2018-09-04 16:15:24.922219,57.0,40.0,70.0
2018-09-04 16:15:25.774304,57.0,40.0,70.0
2018-09-04 16:15:26.672394,57.0,40.0,70.0
2018-09-04 16:15:27.477474,57.0,40.0,70.0
2018-09-04 16:15:28.331560,57.0,40.0,70.0
2018-09-04 16:15:29.222649,57.0,40.0,70.0
2018-09-04 16:15:30.169744,57.0,40.0,70.0
2018-09-04 16:15:31.072834,57.0,40.0,70.0
2018-09-04 16:15:31.971924,57.0,40.0,70.0
2018-09-04 16:15:32.873014,57.0,40.0,70.0
2018-09-04 16:15:33.772104,57.0,40.0,70.0
2018-09-04 16:15:34.673194,57.0,40.0,70.0
2018-09-04 16:15:35.582285,57.0,40.0,70.0
2018-09-04 16:15:36.473374,57.0,40.0,70.0
2018-09-04 16:15:37.422469,57.0,40.0,70.0
2018-09-04 16:15:38.322559,57.0,40.0,70.0
