,state,min,max
2018-08-17 10:39:13.776173,0.0,0.0,0.0
2018-08-21 11:04:55.322820,0.0,0.0,0.0
2018-08-21 11:05:27.671054,0.0,0.0,0.0
2018-08-21 13:42:53.471817,0.0,0.0,0.0
2018-08-21 18:49:22.812586,40.0,40.0,70.0
2018-08-21 18:49:23.766681,41.578947368421055,40.0,70.0
2018-08-21 18:49:24.712776,43.157894736842096,40.0,70.0
2018-08-21 18:49:25.662871,44.73684210526316,40.0,70.0
2018-08-21 18:49:26.661971,46.31578947368421,40.0,70.0
2018-08-21 18:49:27.612066,47.894736842105246,40.0,70.0
2018-08-21 18:49:28.465151,49.47368421052632,40.0,70.0
2018-08-21 18:49:29.412246,51.05263157894736,40.0,70.0
2018-08-21 18:49:30.362341,52.631578947368425,40.0,70.0
2018-08-21 18:49:31.225427,54.21052631578947,40.0,70.0
2018-08-21 18:49:32.181523,55.78947368421053,40.0,70.0
2018-08-21 18:49:33.112616,57.368421052631575,40.0,70.0
2018-08-21 18:49:34.062711,58.94736842105264,40.0,70.0
2018-08-21 18:49:35.012806,60.526315789473685,40.0,70.0
2018-08-21 18:49:35.962901,62.105263157894754,40.0,70.0
2018-08-21 18:49:36.920997,63.684210526315795,40.0,70.0
2018-08-21 18:49:37.863091,65.26315789473685,40.0,70.0
2018-08-21 18:49:38.813186,66.84210526315789,40.0,70.0
2018-08-21 18:49:39.763281,68.42105263157895,40.0,70.0
2018-08-21 18:49:40.713376,70.0,40.0,70.0
2018-08-21 18:49:41.563461,40.0,40.0,70.0
2018-08-21 18:49:42.513556,41.578947368421055,40.0,70.0
2018-08-21 18:49:43.462651,43.157894736842096,40.0,70.0
2018-08-21 18:49:44.412746,44.73684210526316,40.0,70.0
2018-08-21 18:49:45.361841,46.31578947368421,40.0,70.0
2018-08-21 18:49:46.312936,47.894736842105246,40.0,70.0
2018-08-21 18:49:47.263031,49.47368421052632,40.0,70.0
2018-08-21 18:49:48.213126,51.05263157894736,40.0,70.0
2018-08-21 18:49:49.163221,52.631578947368425,40.0,70.0
2018-08-21 18:49:50.112316,54.21052631578947,40.0,70.0
2018-08-21 18:49:51.063411,55.78947368421053,40.0,70.0
2018-08-21 18:49:52.013506,57.368421052631575,40.0,70.0
2018-08-21 18:49:52.962601,58.94736842105264,40.0,70.0
2018-08-21 18:49:53.913696,60.526315789473685,40.0,70.0
2018-08-21 18:49:54.863791,62.105263157894754,40.0,70.0
2018-08-21 18:49:55.813886,63.684210526315795,40.0,70.0
2018-08-21 18:49:56.763981,65.26315789473685,40.0,70.0
2018-08-21 18:49:57.714076,66.84210526315789,40.0,70.0
2018-08-21 18:49:58.571161,68.42105263157895,40.0,70.0
2018-08-21 18:49:59.519256,70.0,40.0,70.0
2018-08-21 18:50:00.464351,40.0,40.0,70.0
2018-08-21 18:50:01.416446,41.578947368421055,40.0,70.0
2018-08-21 18:50:02.363541,43.157894736842096,40.0,70.0
2018-08-21 18:50:03.212626,44.73684210526316,40.0,70.0
2018-08-21 18:50:04.163721,46.31578947368421,40.0,70.0
2018-08-21 18:50:05.113816,47.894736842105246,40.0,70.0
2018-08-21 18:50:06.063911,49.47368421052632,40.0,70.0
2018-08-21 18:50:06.912996,51.05263157894736,40.0,70.0
2018-08-21 18:50:07.864091,52.631578947368425,40.0,70.0
2018-08-21 18:50:08.814186,54.21052631578947,40.0,70.0
2018-08-21 18:50:09.764281,55.78947368421053,40.0,70.0
2018-08-21 18:50:10.714376,57.368421052631575,40.0,70.0
2018-08-21 18:50:11.664471,58.94736842105264,40.0,70.0
2018-08-21 18:50:12.518556,60.526315789473685,40.0,70.0
2018-08-21 18:50:13.464651,62.105263157894754,40.0,70.0
2018-08-21 18:50:14.414746,63.684210526315795,40.0,70.0
2018-08-21 18:50:15.364841,65.26315789473685,40.0,70.0
2018-08-21 18:50:16.313936,66.84210526315789,40.0,70.0
2018-08-21 18:50:17.265031,68.42105263157895,40.0,70.0
2018-08-21 18:50:18.214126,70.0,40.0,70.0
2018-08-21 18:50:19.167221,40.0,40.0,70.0
2018-08-21 18:50:20.019306,41.578947368421055,40.0,70.0
2018-08-21 18:50:20.964401,43.157894736842096,40.0,70.0
2018-08-21 18:50:21.914496,44.73684210526316,40.0,70.0
2018-08-21 18:50:22.764581,46.31578947368421,40.0,70.0
2018-08-21 18:50:23.713675,47.894736842105246,40.0,70.0
2018-08-21 18:50:24.664771,49.47368421052632,40.0,70.0
2018-08-21 18:50:25.614866,51.05263157894736,40.0,70.0
2018-08-21 18:50:26.563960,52.631578947368425,40.0,70.0
2018-08-21 18:50:27.516056,54.21052631578947,40.0,70.0
2018-08-21 18:50:28.464150,55.78947368421053,40.0,70.0
2018-08-21 18:50:29.416246,57.368421052631575,40.0,70.0
2018-08-21 18:50:30.365341,58.94736842105264,40.0,70.0
2018-08-21 18:50:31.315436,60.526315789473685,40.0,70.0
2018-08-21 18:50:32.265531,62.105263157894754,40.0,70.0
2018-08-21 18:50:33.215626,63.684210526315795,40.0,70.0
2018-08-21 18:50:34.165721,65.26315789473685,40.0,70.0
2018-08-21 18:50:35.115816,66.84210526315789,40.0,70.0
2018-08-21 18:50:36.064910,68.42105263157895,40.0,70.0
2018-08-21 18:50:37.014005,70.0,40.0,70.0
2018-08-21 18:50:37.964100,40.0,40.0,70.0
2018-08-21 18:50:38.927197,41.578947368421055,40.0,70.0
2018-08-21 18:50:39.865290,43.157894736842096,40.0,70.0
2018-08-21 18:50:40.815385,44.73684210526316,40.0,70.0
2018-08-21 18:50:41.672471,46.31578947368421,40.0,70.0
2018-08-21 18:50:42.630567,47.894736842105246,40.0,70.0
2018-08-21 18:50:43.564660,49.47368421052632,40.0,70.0
2018-08-21 18:50:44.319736,51.05263157894736,40.0,70.0
2018-08-21 18:50:45.264830,52.631578947368425,40.0,70.0
2018-08-21 18:50:46.215925,54.21052631578947,40.0,70.0
2018-08-21 18:50:47.165020,55.78947368421053,40.0,70.0
2018-08-21 18:50:48.116115,57.368421052631575,40.0,70.0
2018-08-21 18:50:48.965200,58.94736842105264,40.0,70.0
2018-08-21 18:50:49.916295,60.526315789473685,40.0,70.0
2018-08-21 18:50:50.866390,62.105263157894754,40.0,70.0
2018-08-21 18:50:51.816485,63.684210526315795,40.0,70.0
2018-08-21 18:50:52.766580,65.26315789473685,40.0,70.0
2018-08-21 18:50:53.715675,66.84210526315789,40.0,70.0
2018-08-21 18:50:54.665770,68.42105263157895,40.0,70.0
2018-08-21 18:50:55.615865,70.0,40.0,70.0
2018-08-21 18:50:56.565960,40.0,40.0,70.0
2018-08-21 18:50:57.426046,41.578947368421055,40.0,70.0
2018-08-21 18:50:58.366140,43.157894736842096,40.0,70.0
2018-08-21 18:50:59.316235,44.73684210526316,40.0,70.0
2018-08-21 18:51:00.267330,46.31578947368421,40.0,70.0
2018-08-21 18:51:01.216425,47.894736842105246,40.0,70.0
2018-08-21 18:51:02.076511,49.47368421052632,40.0,70.0
2018-08-21 18:51:02.967600,51.05263157894736,40.0,70.0
