,state,min,max
2018-08-17 10:24:53.124116,110.175,0.0,0.0
2018-08-17 10:39:13.776173,110.175,0.0,0.0
2018-08-21 11:04:55.322820,110.175,0.0,0.0
2018-08-21 11:05:27.671054,110.175,0.0,0.0
2018-08-21 13:42:53.471817,110.175,0.0,0.0
2018-08-21 18:49:22.812586,110.175,0.0,0.0
2018-08-21 18:49:23.766681,110.175,0.0,0.0
2018-08-21 18:49:24.712776,110.175,0.0,0.0
2018-08-21 18:49:25.662871,110.175,0.0,0.0
2018-08-21 18:49:26.661971,110.175,0.0,0.0
2018-08-21 18:49:27.612066,110.175,0.0,0.0
2018-08-21 18:49:28.465151,110.175,0.0,0.0
2018-08-21 18:49:29.412246,110.175,0.0,0.0
2018-08-21 18:49:30.362341,110.175,0.0,0.0
2018-08-21 18:49:31.225427,110.175,0.0,0.0
2018-08-21 18:49:32.181523,110.175,0.0,0.0
2018-08-21 18:49:33.112616,110.175,0.0,0.0
2018-08-21 18:49:34.062711,110.175,0.0,0.0
2018-08-21 18:49:35.012806,110.175,0.0,0.0
2018-08-21 18:49:35.962901,110.175,0.0,0.0
2018-08-21 18:49:36.920997,110.175,0.0,0.0
2018-08-21 18:49:37.863091,110.175,0.0,0.0
2018-08-21 18:49:38.813186,110.175,0.0,0.0
2018-08-21 18:49:39.763281,110.175,0.0,0.0
2018-08-21 18:49:40.713376,110.175,0.0,0.0
2018-08-21 18:49:41.563461,110.175,0.0,0.0
2018-08-21 18:49:42.513556,110.175,0.0,0.0
2018-08-21 18:49:43.462651,110.175,0.0,0.0
2018-08-21 18:49:44.412746,110.175,0.0,0.0
2018-08-21 18:49:45.361841,110.175,0.0,0.0
2018-08-21 18:49:46.312936,110.175,0.0,0.0
2018-08-21 18:49:47.263031,110.175,0.0,0.0
2018-08-21 18:49:48.213126,110.175,0.0,0.0
2018-08-21 18:49:49.163221,110.175,0.0,0.0
2018-08-21 18:49:50.112316,110.175,0.0,0.0
2018-08-21 18:49:51.063411,110.175,0.0,0.0
2018-08-21 18:49:52.013506,110.175,0.0,0.0
2018-08-21 18:49:52.962601,110.175,0.0,0.0
2018-08-21 18:49:53.913696,110.175,0.0,0.0
2018-08-21 18:49:54.863791,110.175,0.0,0.0
2018-08-21 18:49:55.813886,110.175,0.0,0.0
2018-08-21 18:49:56.763981,110.175,0.0,0.0
2018-08-21 18:49:57.714076,110.175,0.0,0.0
2018-08-21 18:49:58.571161,110.175,0.0,0.0
2018-08-21 18:49:59.519256,110.175,0.0,0.0
2018-08-21 18:50:00.464351,110.175,0.0,0.0
2018-08-21 18:50:01.416446,110.175,0.0,0.0
2018-08-21 18:50:02.363541,110.175,0.0,0.0
2018-08-21 18:50:03.212626,110.175,0.0,0.0
2018-08-21 18:50:04.163721,110.175,0.0,0.0
2018-08-21 18:50:05.113816,110.175,0.0,0.0
2018-08-21 18:50:06.063911,110.175,0.0,0.0
2018-08-21 18:50:06.912996,110.175,0.0,0.0
2018-08-21 18:50:07.864091,110.175,0.0,0.0
2018-08-21 18:50:08.814186,110.175,0.0,0.0
2018-08-21 18:50:09.764281,110.175,0.0,0.0
2018-08-21 18:50:10.714376,110.175,0.0,0.0
